,age,became_member_on,gender,income,offer received_bogo_10_10_7,offer received_bogo_10_10_5,offer received_informational_0_0_4,offer received_bogo_5_5_7,offer received_discount_20_5_10,offer received_discount_7_3_7,offer received_discount_10_2_10,offer received_informational_0_0_3,offer received_bogo_5_5_5,offer received_discount_10_2_7,offer viewed_bogo_10_10_7,offer viewed_bogo_10_10_5,offer viewed_informational_0_0_4,offer viewed_bogo_5_5_7,offer viewed_discount_20_5_10,offer viewed_discount_7_3_7,offer viewed_discount_10_2_10,offer viewed_informational_0_0_3,offer viewed_bogo_5_5_5,offer viewed_discount_10_2_7,offer completed_bogo_10_10_7,offer completed_bogo_10_10_5,offer completed_bogo_5_5_7,offer completed_discount_20_5_10,offer completed_discount_7_3_7,offer completed_discount_10_2_10,offer completed_bogo_5_5_5,offer completed_discount_10_2_7,bogo_10_10_7_response_time_avg,bogo_10_10_5_response_time_avg,bogo_5_5_7_response_time_avg,discount_20_5_10_response_time_avg,discount_7_3_7_response_time_avg,discount_10_2_10_response_time_avg,bogo_5_5_5_response_time_avg,discount_10_2_7_response_time_avg,avg_spending,transaction_count,sum_spending
8a60e707c2d6445a91bb1b0a87bdf0ca,57,2017-07-20,O,65000.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,66.0,,102.0,,,,,17.924444444444447,9.0,161.32
8da83bf53b2e41f8b25ddead7f20b373,31,2017-07-24,M,47000.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,12.0,,3.661,10.0,36.61
151b12c2cfa5443f9c92a53ba9ada28b,62,2017-03-29,M,33000.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,48.0,,,,,,36.0,,7.885454545454544,11.0,86.73999999999998
4df7791248754e999696b3a4880a995f,46,2018-03-09,F,33000.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2.9175,4.0,11.67
dd0506ab4c364294afe5a5a81e073a63,27,2017-08-16,M,66000.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2.054,5.0,10.27
42023cd8387840388f7df528de2dbbe2,62,2013-10-08,M,35000.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,48.0,30.0,,,4.147222222222222,18.0,74.65
4fae756d7eb543bf99ab8530eface30e,26,2017-12-04,M,63000.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,5.805,2.0,11.61
34fe7c1f20874ccc81e2c4506407fa72,68,2018-04-18,M,39000.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2.5628571428571427,7.0,17.939999999999998
be71c00b96684e4a815a0efb91e91470,55,2017-02-13,M,102000.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,,,,18.0,,,,25.905,10.0,259.05
21557b6e602841c089563a39feaf691e,65,2017-08-16,F,49000.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,4.768,5.0,23.84
a837f12166f346bbb74f20d430737657,48,2018-01-13,M,60000.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,,102.0,,,126.0,,48.0,,16.03,3.0,48.089999999999996
4055bb9c2f3c410a88da90791b9253e5,55,2017-05-26,F,77000.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,,12.0,,,18.0,,,,18.689285714285713,14.0,261.65000000000003
f277d871eb28447bb86e4b73a9bc4379,56,2017-12-09,M,80000.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,24.0,,,,24.92,3.0,74.75999999999999
d63e377789c94231b7b8c75b2dc6e61f,20,2015-09-16,M,59000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1.8799999999999997,7.0,13.159999999999998
c282fa769eb446028a486a0af6707bc9,59,2016-05-22,F,81000.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,24.0,,,,17.055,2.0,34.11
761e483441e942d6ad4a8c84a79605ce,49,2016-10-29,F,81000.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,48.0,,,26.77,8.0,214.16
59a46ccbaeb64ab0a33feef55ad07222,70,2017-05-22,F,37000.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,84.0,,,,,,,7.810000000000001,15.0,117.15
01956670cf414b309675aa73368b94a9,52,2016-08-25,M,95000.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,,48.0,,,48.0,,,36.0,24.865,10.0,248.64999999999998
94a67c2fb1b647ee93f6f147a100e9b3,118,2017-03-12,,,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,48.0,,,2.8125,8.0,22.500000000000004
de1805d4829043babe77b08fcbe3785e,118,2017-08-15,,,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2.775,6.0,16.65
c3b1e510416f4300ac8f09d058111889,118,2017-05-29,,,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2.37,7.0,16.59
3479b8d7e29a48409a04db7318a065f3,43,2015-11-29,M,45000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,3.7511111111111117,9.0,33.760000000000005
49c35bb44a394433a1216dd757cda867,24,2015-08-19,M,53000.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,12.0,,,90.0,,,54.0,7.384545454545455,22.0,162.46
5115fdb314fe41619fda3e5d8060a8b5,62,2017-08-09,F,88000.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,,,,,,,,18.5425,4.0,74.17
9b0cdf56c54f4e52a971f90936e46607,62,2015-01-21,M,72000.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,36.0,,,,39.0,,,,18.388571428571424,7.0,128.71999999999997
3a784bfb5b0340138f8eafe4ec5aa6ef,66,2018-02-11,F,91000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,23.776666666666667,3.0,71.33
7dbea37e1a154a888802eaa7da0097e0,29,2014-03-22,M,62000.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,,,,,93.0,,,3.210769230769231,13.0,41.74
c9674187987340cf88ce81ce363d21ce,66,2017-09-03,M,67000.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,33.0,,,,6.0,,,,20.043,10.0,200.42999999999998
611bebc503f94bc39fb2816948bd98e0,91,2017-09-14,M,43000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2.318,5.0,11.59
f7f8edca3380473b9acc9994c72d9e80,47,2017-08-07,M,58000.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,3.4,4.0,13.6
c4b801ad0dc7440cb51937d281de4dd1,53,2018-02-13,M,71000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,54.0,,,,,,,22.358,5.0,111.79
82ce2b069c8a4daf924c20f36294cada,55,2016-05-11,M,55000.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,78.0,,,,,11.632499999999999,8.0,93.05999999999999
174a4dbebb74441da5adf64bca5e5c36,30,2016-04-26,F,55000.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,42.0,,,,,,2.1337499999999996,8.0,17.069999999999997
2c56d5ce389242758d766cf3cd021d96,59,2018-07-17,M,73000.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,120.0,,,4.138333333333334,6.0,24.830000000000002
77320a68605841169979f8b497ba0ca1,54,2017-07-20,F,102000.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,30.40272727272727,11.0,334.43
489b497d9b0c44a3b6292525e71cec57,49,2018-04-01,M,74000.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,30.0,,,,84.0,,54.0,,16.527142857142856,7.0,115.69000000000001
ba4b4ee409d24af89e7a350fc51efac9,68,2016-12-14,M,90000.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,42.0,,,,,22.34,8.0,178.72
e1c8fa2cb9184b4999b84f9aea10af6f,53,2014-05-25,M,53000.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,,,108.0,,96.0,,,,10.383750000000001,8.0,83.07
138ed93630ec4e59bda8aed2d92f42eb,51,2017-10-11,M,57000.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,,,,,,,,13.902857142857144,7.0,97.32000000000001
10a22481775043e1ba9776077e46c483,58,2014-10-20,M,70000.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,66.0,18.27285714285714,7.0,127.91
60038831ac7b4638ae031f61c61486a2,118,2017-11-13,,,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,60.0,,,,3.2877777777777784,9.0,29.59
d8a1e62359c549a29fa55d90165f17a5,60,2017-09-29,M,117000.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,31.25,2.0,62.5
10f8311374194911a882362458020ebd,70,2014-01-23,M,81000.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,,36.0,,,150.0,,90.0,18.0,21.64333333333333,6.0,129.85999999999999
285bbb626b184a4584ac5ede74925f7c,69,2017-10-10,M,86000.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,22.564999999999998,2.0,45.129999999999995
6683f9a3e9344658ba4d8776410086e6,118,2017-02-20,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2.52,13.0,32.76
0bc0a681c7a74a4abd36563d3f3646b2,22,2018-06-02,M,33000.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,3.6340000000000003,5.0,18.17
af3e4f55f3f44cf883289857d51d2678,36,2016-11-05,F,76000.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,,,,,36.0,12.0,,22.713333333333335,12.0,272.56
fd10d3f58b1b4ecb914ed677e06a4e51,118,2017-10-14,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,3.6100000000000003,2.0,7.220000000000001
59b08bdcf7e045e78a6ed4ab6afa66fe,27,2017-10-13,F,58000.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,36.0,30.0,,,14.369,10.0,143.69
c1dc09fa7f5940a38c2f393f89cb4a50,39,2015-03-04,M,32000.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2.9428571428571426,14.0,41.199999999999996
d7ed79bbb5c94f689098728c0ed047ab,69,2017-06-24,M,79000.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,,90.0,12.0,,,23.33666666666667,6.0,140.02
1f95b63330504bcca452f946a265461e,118,2017-01-04,,,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,90.0,,,,3.033,10.0,30.33
3f7ac208f7e844cab207ceb8e42177ba,118,2018-05-08,,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2.2083333333333335,6.0,13.250000000000002
a6b128a592874d52b16a35408e742d5d,49,2016-09-09,M,55000.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,54.0,,,,,51.0,,,14.142500000000002,8.0,113.14
db3d9ca5a8f54526bd5e263d914f3b29,56,2018-01-20,F,104000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,23.466250000000002,8.0,187.73000000000002
b86e0aed9f19441089327c24646f17b6,79,2013-08-03,M,66000.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,30.0,,,36.0,,,19.65,8.0,157.2
43ba16ae14404ada9c749043c66f3741,36,2016-09-11,F,52000.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,14.170588235294119,17.0,240.89999999999998
cd378dbec01843e188ae3d3384f39717,48,2018-02-01,F,70000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,6.0,,,,,6.0,,18.902307692307694,13.0,245.73000000000002
6cf884a6c5ae4b2daccb6d3108028fef,58,2015-08-06,F,110000.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,,,,,,,291.315,4.0,1165.26
db22718fc9144e44b5fab97ea282cdb6,65,2014-02-19,F,60000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,120.0,,,,2.7307142857142854,14.0,38.230000000000004
9ecd1e78109840c6964e4e6ce6042a70,70,2017-11-30,M,54000.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
9f844ff5e58845b796907df7a9364689,60,2018-05-24,M,66000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,3.7060000000000004,5.0,18.53
d1d5eaf6a38a44baa2cd998f870d939b,50,2017-11-09,F,41000.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,,,,24.0,,36.0,6.0,,31.108333333333334,12.0,373.3
971d98b6a4054f75a6bdd20897e469ac,53,2017-11-04,F,116000.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,36.0,,,,27.69333333333333,3.0,83.08
b66ee4fca2c34ff5ba14a47b65eb0f53,46,2015-10-12,F,73000.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,60.0,12.0,,,,,,16.63,7.0,116.41
a9e2b8c539da4f288f7a03f59ed2f5b3,49,2018-01-14,M,56000.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,102.0,,,,3.5628571428571427,7.0,24.939999999999998
7be78ebad1ac4467bbe93813fe0b7d28,67,2014-02-14,M,52000.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,36.0,,,2.5162500000000008,16.0,40.260000000000005
098d957407b44982a3debf3337aa6b9c,53,2016-10-14,F,37000.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,54.0,,,6.803571428571429,14.0,95.24999999999999
fdd4556f915e425498cce83db7f3b85e,32,2018-01-17,M,53000.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,6.516,5.0,32.58
c2240708c0b84264ad9060467887346c,41,2018-03-30,M,48000.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0
b99a3a0c26e2406fa5d249d20a6b1911,72,2018-07-04,M,84000.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,26.04,2.0,52.08
ca3e04a5fbd54c1a88666cc50b2a3ff9,73,2018-05-19,F,77000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,30.0,78.0,192.0,,,,,16.310000000000002,3.0,48.93000000000001
c8b16cc25eed4d27b5da91976b105a32,50,2016-07-24,M,112000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,24.907999999999998,5.0,124.53999999999999
839ab35f5a3e4379a76902eac5b10165,25,2015-03-25,M,30000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,2.0726666666666667,15.0,31.090000000000003
05ea8d8a95eb4b209a6e048878470df1,62,2015-11-03,F,111000.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,26.706,5.0,133.53
2b539f377ad24c0fad2dc5d1034bebd7,70,2017-09-19,M,98000.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,96.0,,,,,,23.17,1.0,23.17
